,возраст,профессия,семейное_положение,образование,кредит_дефолт,жилищный_кредит,кредит,взаимодействие,контакт_месяц,контакт_день_недели,контакт_количество,контакт_период,контакт_прошлый_количество,контакт_прошлый_исход,контакт_исход,Id
30698,32,техник/механик,не женат/не замужем,высшее,0,1,1,мобильный,8,чт,1,999,0,-,0,30698
30699,34,администриратор,женат/замужем,высшее,0,0,1,мобильный,8,пт,7,999,0,-,0,30699
30700,32,сфера услуг,женат/замужем,среднее,0,0,0,мобильный,7,вт,1,999,0,-,0,30700
30701,42,самозанятый,женат/замужем,высшее,0,1,0,домашний,5,ср,4,999,0,-,0,30701
30702,30,техник/механик,N/A,высшее,0,0,0,мобильный,3,пн,2,6,2,1,1,30702
30703,41,менеджмент,женат/замужем,неоконченное среднее,0,0,0,домашний,5,пн,1,999,0,-,0,30703
30704,66,пенсионер,разведен,неоконченное среднее,0,1,0,мобильный,3,вт,4,999,2,0,0,30704
30705,56,техник/механик,женат/замужем,неоконченное среднее,N/A,0,0,мобильный,7,пт,14,999,0,-,0,30705
30706,37,рабочий,женат/замужем,неоконченное среднее,N/A,N/A,N/A,домашний,5,ср,2,999,0,-,0,30706
30707,44,рабочий,женат/замужем,неоконченное среднее,N/A,1,0,домашний,5,ср,2,999,0,-,0,30707
30708,35,менеджмент,женат/замужем,высшее,0,0,0,домашний,11,пн,1,7,3,0,0,30708
30709,30,безработный,не женат/не замужем,высшее,0,1,0,мобильный,4,ср,1,999,0,-,1,30709
30710,51,безработный,женат/замужем,среднее,0,0,0,мобильный,5,пн,5,3,1,1,0,30710
30711,35,техник/механик,женат/замужем,высшее,0,0,0,домашний,6,пн,1,999,0,-,0,30711
30712,47,сфера услуг,женат/замужем,среднее,0,0,0,мобильный,11,чт,2,999,0,-,0,30712
30713,42,администриратор,женат/замужем,неоконченное среднее,0,1,0,домашний,6,ср,3,999,0,-,0,30713
30714,35,рабочий,не женат/не замужем,неоконченное среднее,0,0,0,домашний,6,пт,2,999,0,-,0,30714
30715,30,техник/механик,разведен,неоконченное среднее,0,1,0,домашний,5,ср,1,999,0,-,0,30715
30716,45,рабочий,женат/замужем,неоконченное среднее,0,1,0,мобильный,8,чт,1,999,0,-,0,30716
30717,37,сфера услуг,женат/замужем,неоконченное среднее,0,1,0,мобильный,5,вт,1,999,0,-,0,30717
30718,49,самозанятый,женат/замужем,высшее,0,0,0,мобильный,11,вт,3,999,0,-,0,30718
30719,48,рабочий,женат/замужем,неоконченное среднее,N/A,0,0,мобильный,11,пт,3,999,0,-,0,30719
30720,45,рабочий,женат/замужем,неоконченное среднее,N/A,0,0,домашний,5,вт,2,999,0,-,0,30720
30721,27,сфера услуг,не женат/не замужем,среднее,0,0,0,домашний,5,пт,2,999,0,-,0,30721
30722,32,техник/механик,женат/замужем,специальное,0,1,0,домашний,6,пн,2,999,0,-,0,30722
30723,49,техник/механик,женат/замужем,высшее,0,0,0,мобильный,7,пн,15,999,0,-,0,30723
30724,37,менеджмент,женат/замужем,N/A,0,1,0,мобильный,11,вт,3,999,0,-,0,30724
30725,36,администриратор,женат/замужем,высшее,0,1,1,домашний,5,ср,5,999,0,-,0,30725
30726,65,домохозяйка,женат/замужем,неоконченное среднее,0,1,0,мобильный,10,чт,2,999,1,0,0,30726
30727,46,самозанятый,женат/замужем,неоконченное среднее,N/A,1,1,домашний,5,пн,1,999,0,-,0,30727
30728,41,менеджмент,женат/замужем,N/A,0,1,0,домашний,6,пт,2,999,0,-,0,30728
30729,28,рабочий,женат/замужем,неоконченное среднее,N/A,1,0,домашний,5,пт,2,999,0,-,0,30729
30730,35,самозанятый,женат/замужем,неоконченное среднее,N/A,0,0,домашний,6,вт,1,999,0,-,0,30730
30731,31,администриратор,женат/замужем,высшее,0,1,0,мобильный,10,чт,1,999,0,-,1,30731
30732,50,администриратор,женат/замужем,неоконченное среднее,0,0,0,мобильный,8,чт,3,999,0,-,0,30732
30733,30,администриратор,не женат/не замужем,высшее,0,1,0,домашний,7,пт,1,999,0,-,0,30733
30734,44,менеджмент,женат/замужем,N/A,0,1,0,мобильный,8,пт,2,999,0,-,0,30734
30735,33,рабочий,женат/замужем,неоконченное среднее,N/A,1,0,домашний,5,пн,3,999,0,-,0,30735
30736,56,сфера услуг,женат/замужем,среднее,N/A,1,0,домашний,7,вт,11,999,0,-,0,30736
30737,47,техник/механик,женат/замужем,специальное,0,1,0,мобильный,8,ср,3,999,0,-,0,30737
30738,32,администриратор,женат/замужем,высшее,0,1,0,мобильный,10,пт,1,999,0,-,0,30738
30739,42,рабочий,женат/замужем,неоконченное среднее,0,1,0,домашний,6,вт,1,999,0,-,0,30739
30740,36,предприниматель,женат/замужем,среднее,0,1,1,мобильный,11,пн,3,999,0,-,0,30740
30741,32,администриратор,женат/замужем,высшее,0,1,0,мобильный,6,пн,1,999,1,0,1,30741
30742,44,администриратор,женат/замужем,среднее,0,0,0,мобильный,8,пн,1,999,0,-,0,30742
30743,29,администриратор,не женат/не замужем,среднее,0,1,0,мобильный,8,пт,1,999,0,-,0,30743
30744,31,сфера услуг,женат/замужем,неоконченное среднее,0,1,0,домашний,6,пн,1,999,0,-,0,30744
30745,52,техник/механик,разведен,среднее,0,1,0,мобильный,8,вт,1,999,0,-,0,30745
30746,41,администриратор,женат/замужем,среднее,0,0,0,мобильный,8,пн,1,999,0,-,0,30746
30747,27,администриратор,не женат/не замужем,среднее,0,0,0,мобильный,7,чт,1,999,0,-,0,30747
30748,29,техник/механик,женат/замужем,специальное,0,0,0,домашний,5,ср,2,999,0,-,0,30748
30749,23,рабочий,не женат/не замужем,неоконченное среднее,0,0,0,мобильный,7,вт,4,999,1,0,1,30749
30750,35,администриратор,женат/замужем,неоконченное среднее,0,0,1,домашний,6,пн,3,999,0,-,0,30750
30751,35,администриратор,не женат/не замужем,среднее,0,1,0,домашний,5,чт,3,999,0,-,0,30751
30752,53,домохозяйка,женат/замужем,среднее,0,1,0,мобильный,6,пт,6,999,0,-,0,30752
30753,29,рабочий,разведен,неоконченное среднее,0,1,0,мобильный,5,пт,3,999,1,0,0,30753
30754,38,администриратор,женат/замужем,высшее,0,0,0,мобильный,8,вт,3,999,0,-,1,30754
30755,51,рабочий,женат/замужем,неоконченное среднее,0,0,1,домашний,5,пт,1,999,0,-,1,30755
30756,59,сфера услуг,женат/замужем,среднее,0,1,0,мобильный,7,вт,1,999,0,-,0,30756
30757,28,техник/механик,не женат/не замужем,специальное,0,1,0,мобильный,4,вт,2,999,1,0,0,30757
30758,82,пенсионер,женат/замужем,высшее,0,1,1,мобильный,10,чт,1,999,1,0,0,30758
30759,36,администриратор,женат/замужем,высшее,0,1,0,мобильный,11,пт,1,999,1,0,0,30759
30760,38,рабочий,женат/замужем,неоконченное среднее,N/A,0,0,мобильный,5,вт,1,999,0,-,0,30760
30761,47,техник/механик,женат/замужем,специальное,0,0,0,домашний,5,пн,1,999,0,-,0,30761
30762,37,администриратор,женат/замужем,среднее,0,0,0,мобильный,11,пн,4,999,0,-,0,30762
30763,66,администриратор,разведен,высшее,0,1,0,мобильный,8,ср,3,6,2,1,1,30763
30764,42,сфера услуг,женат/замужем,среднее,0,1,0,мобильный,5,пт,1,999,0,-,0,30764
30765,59,пенсионер,женат/замужем,среднее,0,1,0,мобильный,7,пт,17,999,0,-,1,30765
30766,43,техник/механик,женат/замужем,среднее,0,1,0,мобильный,8,ср,1,999,0,-,1,30766
30767,38,предприниматель,женат/замужем,неоконченное среднее,0,1,1,домашний,5,вт,2,999,0,-,0,30767
30768,43,сфера услуг,не женат/не замужем,среднее,0,0,0,мобильный,5,вт,5,999,0,-,0,30768
30769,58,рабочий,разведен,N/A,0,1,0,домашний,6,ср,1,999,0,-,0,30769
30770,48,администриратор,не женат/не замужем,среднее,0,0,0,мобильный,4,пн,2,999,0,-,0,30770
30771,54,техник/механик,женат/замужем,высшее,N/A,0,0,домашний,6,чт,2,999,0,-,0,30771
30772,34,техник/механик,женат/замужем,специальное,0,1,0,мобильный,7,ср,1,999,0,-,0,30772
